 1082B   1Reitti 82B:                             Rutt 82B:                               Linja 1082B          
 1082B   2Herttoniemi(M)                          Hertonäs(M)                             Linja 1082B          
 1082B   3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1082B          
 1082B   4Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1082B          
 1082B   5Johan Sederholmin tie                   Johan Sederholms vägen                  Linja 1082B          
 1082B   6Tammisalontie                           Tammelundsvägen                         Linja 1082B          
 1082B   7Ruonasalmentie                          Grundsundsvägen                         Linja 1082B          
 1082B   8Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1082B          
 1082B   9Roihuvuorentie                          Kasbergsvägen                           Linja 1082B          
 1082B  10Tulisuontie                             Kaskärrsvägen                           Linja 1082B          
 1082B  11Marjaniementie                          Maruddsvägen                            Linja 1082B          
 1082B  12Itäkeskus(M)                            Östra centrum(M)                        Linja 1082B          
 1083    1Reitti:                                 Rutt:                                   Linja 1083           
 1083    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1083           
 1083    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1083           
 1083    4Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1083           
 1083    5Johan Sederholmin tie                   Johan Sederholms vägen                  Linja 1083           
 1083    6Tammisalontie                           Tammelundsvägen                         Linja 1083           
 1083    7Ruonasalmentie                          Grundsundsvägen                         Linja 1083           
 1083    8Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1083           
 1083    9Linnanrakentajantie                     Borgbyggarvägen                         Linja 1083           
 1083   10Herttoniemi(M)                          Hertonäs(M)                             Linja 1083           
 1084    1Reitti:                                 Rutt:                                   Linja 1084           
 1084    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1084           
 1084    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1084           
 1084    4Kuvernöörintie                          Guvernörsvägen                          Linja 1084           
 1084    5Reposalmentie                           Rävsundsvägen                           Linja 1084           
 1084    6Isosaarentie                            Mjölövägen                              Linja 1084           
 1084    7Koirasaarentie                          Hundholmsvägen                          Linja 1084           
 1084    8Reiherintie                             Reihersvägen                            Linja 1084           
 1084    9Gunillantie                             Gunillavägen                            Linja 1084           
 1084   10Gunillankuja                            Gunillagränden                          Linja 1084           
 1085    1Reitti 85:                              Rutt 85B:                               Linja 1085           
 1085    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1085           
 1085    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1085           
 1085    4Kuvernöörintie                          Guvernörsvägen                          Linja 1085           
 1085    5Laajasalontie                           Degerövägen                             Linja 1085           
 1085    6Jollaksentie                            Jollasvägen                             Linja 1085           
 1085    7Puuskaniementie                         Knysnäsvägen                            Linja 1085           
 1085B   1Reitti 85B:                             Rutt 85B:                               Linja 1085B          
 1085B   2Herttoniemi (M)                         Hertonäs (M)                            Linja 1085B          
 1085B   3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1085B          
 1085B   4Humalniementie                          Humleuddsvägen                          Linja 1085B          
 1085B   5Marunakuja                              Malörtsgränden                          Linja 1085B          
 1085B   6Ilomäentie                              Ilomäkivägen                            Linja 1085B          
 1085B   7Reposalmentie                           Rävsundsvägen                           Linja 1085B          
 1085B   8Kuvernöörintie                          Guvernörsvägen                          Linja 1085B          
 1085B   9Laajasalontie                           Degerövägen                             Linja 1085B          
 1085B  10Jollaksentie                            Jollasvägen                             Linja 1085B          
 1085B  11Puuskaniementie                         Knysnäsvägen                            Linja 1085B          
 1085N   1Reitti:                                 Rutt:                                   Linja 1085N          
 1085N   2Rautatientori                           Järnvägstorget                          Linja 1085N          
 1085N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1085N          
 1085N   4Unioninkatu                             Unionsgatan                             Linja 1085N          
 1085N   5Siltasaarenkatu                         Broholmsgatan                           Linja 1085N          
 1085N   6Hakaniemenranta                         Hagnäskajen                             Linja 1085N          
 1085N   7Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1085N          
 1085N   8Itäväylä                                Österleden                              Linja 1085N          
 1085N   9Suolakivenkatu                          Saltstensgatan                          Linja 1085N          
 1085N  10Laivalahdenkaari                        Båtsviksbågen                           Linja 1085N          
 1085N  11Kaivolahdenkatu                         Brunnsviksgatan                         Linja 1085N          
 1085N  12Linnanrakentajantie                     Borgbyggarvägen                         Linja 1085N          
 1085N  13Humalniementie                          Humleuddsvägen                          Linja 1085N          
 1085N  14Marunakuja                              Malörtsgränden                          Linja 1085N          
 1085N  15Ilomäentie                              Ilomäkivägen                            Linja 1085N          
 1085N  16Reposalmentie                           Rävsundsvägen                           Linja 1085N          
 1085N  17Isosaarentie                            Mjölövägen                              Linja 1085N          
 1085N  18Koirasaarentie                          Hundholmsvägen                          Linja 1085N          
 1085N  19Reiherintie                             Reihersvägen                            Linja 1085N          
 1085N  20Laajasalontie                           Degerövägen                             Linja 1085N          
 1085N  21Jollaksentie                            Jollasvägen                             Linja 1085N          
 1085N  22Puuskaniementie                         Knysnäsvägen                            Linja 1085N          
 1086    1Reitti 86:                              Rutt 86:                                Linja 1086           
 1086    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1086           
 1086    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1086           
 1086    4Kuvernöörintie                          Guvernörsvägen                          Linja 1086           
 1086    5Laajasalontie                           Degerövägen                             Linja 1086           
 1086    6Santahamina                             Sandhamn                                Linja 1086           
 1086B   1Reitti 86B:                             Rutt 86B:                               Linja 1086B          
 1086B   2Herttoniemi(M)                          Hertonäs(M)                             Linja 1086B          
 1086B   3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1086B          
 1086B   4Kuvernöörintie                          Guvernörsvägen                          Linja 1086B          
 1086B   5Isosaarentie                            Mjölövägen                              Linja 1086B          
 1086B   6Koirasaarentie                          Hundholmsvägen                          Linja 1086B          
 1086B   7Reiherintie                             Reihersvägen                            Linja 1086B          
 1086B   8Gunillantie                             Gunillavägen                            Linja 1086B          
 1086B   9Gunillankuja                            Gunillagränden                          Linja 1086B          
 1086B  10Gunillantie                             Gunillavägen                            Linja 1086B          
 1086B  11Laajasalontie                           Degerövägen                             Linja 1086B          
 1086B  12Santahamina                             Sandhamn                                Linja 1086B          
 1086N   1Reitti:                                 Rutt:                                   Linja 1086N          
 1086N   2Rautatientori                           Järnvägstorget                          Linja 1086N          
 1086N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1086N          
 1086N   4Unioninkatu                             Unionsgatan                             Linja 1086N          
 1086N   5Siltasaarenkatu                         Broholmsgatan                           Linja 1086N          
 1086N   6Hakaniemenranta                         Hagnäskajen                             Linja 1086N          
 1086N   7Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1086N          
 1086N   8Kulosaarentie                           Brändövägen                             Linja 1086N          
 1086N   9Risto Rytin tie                         Risto Rytis väg                         Linja 1086N          
 1086N  10Itäväylä                                Österleden                              Linja 1086N          
 1086N  11Linnanrakentajantie                     Borgbyggarvägen                         Linja 1086N          
 1086N  12Laajasalontie                           Degerövägen                             Linja 1086N          
 1086N  13Kuvernöörintie                          Guvernörsvägen                          Linja 1086N          
 1086N  14Laajasalontie                           Degerövägen                             Linja 1086N          
 1086N  15Santahamina                             Sandhamn                                Linja 1086N          
 1088    1Reitti:                                 Rutt:                                   Linja 1088           
 1088    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1088           
 1088    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1088           
 1088    4Kuvernöörintie                          Guvernörsvägen                          Linja 1088           
 1088    5Humalniementie                          Humleuddsvägen                          Linja 1088           
 1088    6Marunakuja                              Malörtsgränden                          Linja 1088           
 1088    7Ilomäentie                              Ilomäkivägen                            Linja 1088           
 1088    8Reposalmentie                           Rävsundsvägen                           Linja 1088           
 1088    9Isosaarentie                            Mjölövägen                              Linja 1088           
 1088   10Koirasaarentie                          Hundholmsvägen                          Linja 1088           
 1088   11Henrik Borgströmin tie                  Henrik Borgströms väg                   Linja 1088           
 1088   12Päätie                                  Huvudvägen                              Linja 1088           
 1089    1Reitti:                                 Rutt:                                   Linja 1089           
 1089    2Herttoniemi(M)                          Hertonäs(M)                             Linja 1089           
 1089    3Linnanrakentajantie                     Borgbyggarvägen                         Linja 1089           
 1089    4Kuvernöörintie                          Guvernörsvägen                          Linja 1089           
 1089    5Humalniementie                          Humleuddsvägen                          Linja 1089           
 1089    6Marunakuja                              Malörtsgränden                          Linja 1089           
 1089    7Ilomäentie                              Ilomäkivägen                            Linja 1089           
 1089    8Reposalmentie                           Rävsundsvägen                           Linja 1089           
 1090    1Reitti:                                 Rutt:                                   Linja 1090           
 1090    2Vuosaari(M)                             Nordsjö(M)                              Linja 1090           
 1090    3Valkopaadentie                          Vithällsvägen                           Linja 1090           
 1090    4Vuosaarentie                            Nordsjövägen                            Linja 1090           
 1090    5Kallvikintie                            Kallviksvägen                           Linja 1090           
 1090A   1Reitti:                                 Rutt:                                   Linja 1090A          
 1090A   2Rautatientori                           Järnvägstorget                          Linja 1090A          
 1090A   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1090A          
 1090A   4Siltasaarenkatu                         Broholmsgatan                           Linja 1090A          
 1090A   5Hakaniemenranta                         Hagnäskajen                             Linja 1090A          
 1090A   6Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1090A          
 1090A   7Itäväylä                                Österleden                              Linja 1090A          
 1090A   8Marjaniementie                          Maruddsvägen                            Linja 1090A          
 1090A   9Turunlinnantie                          Åbohusvägen                             Linja 1090A          
 1090A  10Myllymestarintie                        Kvarnmästarvägen                        Linja 1090A          
 1090A  11Meripellontie                           Sjöåkervägen                            Linja 1090A          
 1090A  12Vuotie                                  Norvägen                                Linja 1090A          
 1090A  13Satamakaari                             Hamnbågen                               Linja 1090A          
 1090A  14Käärmeniementie                         Ormuddsvägen                            Linja 1090A          
 1090A  15Seilorinkatu                            Sejlorgatan                             Linja 1090A          
 1090A  16Provianttikatu                          Proviantgatan                           Linja 1090A          
 1090A  17Hansaterminaali                         Hansaterminalen                         Linja 1090A          
 1090B   1Reitti 90B:                             Rutt 90B:                               Linja 1090B          
 1090B   2Vuosaari(M)                             Nordsjö(M)                              Linja 1090B          
 1090B   3Valkopaadentie                          Vithällsvägen                           Linja 1090B          
 1090B   4Mustankivenkatu                         Svartstensgatan                         Linja 1090B          
 1090B   5Vuotie                                  Norvägen                                Linja 1090B          
 1090B   6Satamakaari                             Hamnbågen                               Linja 1090B          
 1090B   7Käärmeniementie                         Ormuddsvägen                            Linja 1090B          
 1090B   8Seilorinkatu                            Sejlorgatan                             Linja 1090B          
 1090B   9Provianttikatu                          Proviantgatan                           Linja 1090B          
 1090B  10Hansaterminaali /                       Hansaterminalen /                       Linja 1090B          
 1090B  11Vuosaaren satamasta: Hansaterminaali    Från Nordsjo hamn: Hansaterminalen      Linja 1090B          
 1090B  12Seilorinkatu                            Sejlorgatan                             Linja 1090B          
 1090B  13Rahtarinkatu                            Fraktargatan                            Linja 1090B          
 1090B  14Satamakaari                             Hamnbågen                               Linja 1090B          
 1090B  15Majakanvartijankatu                     Fyrvaktargatan                          Linja 1090B          
 1090B  16Ruusuniementie                          Rosenuddsvägen                          Linja 1090B          
 1090B  17Merenkulkijankatu                       Sjöfarargatan                           Linja 1090B          
 1090B  18Majakanvartijankatu                     Fyrvaktargatan                          Linja 1090B          
 1090B  19Satamakaari                             Hamnbågen                               Linja 1090B          
 1090B  20Vuotie                                  Norvägen                                Linja 1090B          
 1090B  21Mustankivenkatu                         Svartstensgatan                         Linja 1090B          
 1090B  22Valkopaadentie                          Vithällsvägen                           Linja 1090B          
 1090B  23Vuosaari(M)                             Nordsjö(M)                              Linja 1090B          
 1090K   1Valkopaadentie                          Vithällsvägen                           Linja 1090K          
 1090K   2Mustankivenkatu                         Svartstensvägen                         Linja 1090K          
 1090K   3Vuotie                                  Norvägen                                Linja 1090K          
 1090K   4Aurinkotuulenkatu                       Solvindsgatan                           Linja 1090K          
 1090K   5Solvikinkatu                            Solviksgatan                            Linja 1090K          
 1090K   6Aurinkolahden puistotie                 Solviksallén                            Linja 1090K          
 1090K   7Leikosaarentie                          Lekholmsvägen                           Linja 1090K          
 1090K   8Iiluodontie                             Iglovägen                               Linja 1090K          
 1090K   9Valkopaadentie                          Vithällsvägen                           Linja 1090K          
 1090N   1Reitti:                                 Rutt:                                   Linja 1090N          
 1090N   2Rautatientori                           Järnvägstorget                          Linja 1090N          
 1090N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1090N          
 1090N   4Siltasaarenkatu                         Broholmsgatan                           Linja 1090N          
 1090N   5Hakaniemenranta                         Hagnäskajen                             Linja 1090N          
 1090N   6Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1090N          
 1090N   7Itäväylä                                Österleden                              Linja 1090N          
 1090N   8Linnanrakentajantie                     Borgbyggarvägen                         Linja 1090N          
 1090N   9Hiihtomäentie                           Skidbacksvägen                          Linja 1090N          
 1090N  10Ahmatie                                 Järvvägen                               Linja 1090N          
 1090N  11Kettutie                                Rävvägen                                Linja 1090N          
 1090N  12Kettukuja                               Rävgränd                                Linja 1090N          
 1090N  13Siilitie                                Igelkottsvägen                          Linja 1090N          
 1090N  14Viikintie                               Viksvägen                               Linja 1090N          
 1090N  15Itäväylä                                Österleden                              Linja 1090N          
 1090N  16Marjaniementie                          Maruddsvägen                            Linja 1090N          
 1090N  17Turunlinnantie                          Åbohusvägen                             Linja 1090N          
 1090N  18Myllymestarintie                        Kvarnmästarvägen                        Linja 1090N          
 1090N  19Meripellontie                           Sjöåkervägen                            Linja 1090N          
 1090N  20Vuotie                                  Norvägen                                Linja 1090N          
 1090N  21Kaivonkatsojantie                       Brunnsökarvägen                         Linja 1090N          
 1090N  22Leikosaarentie                          Lekholmsvägen                           Linja 1090N          
 1090N  23Iiluodontie                             Iglovägen                               Linja 1090N          
 1090N  24Valkopaadentie                          Vithällsvägen                           Linja 1090N          
 1090N  25Vuosaarentie                            Nordsjövägen                            Linja 1090N          
 1090N  26Kallvikintie                            Kallviksvägen                           Linja 1090N          
 1091    1Reitti 91:                              Rutt 91:                                Linja 1091           
 1091    2Sotungintie                             Sottungsbyvägen                         Linja 1091           
 1091    3Uusi Porvoontie                         Nya Borgåvägen                          Linja 1091           
 1091    4Puroniityntie                           Bäckängsvägen                           Linja 1091           
 1091    1Reitti 91K:                             Rutt 91K:                               Linja 1091K          
 1091    2Sotungintie                             Sottungsbyvägen                         Linja 1091K          
 1091    3Uusi Porvoontie                         Nya Borgåvägen                          Linja 1091K          
 1091    4Talosaarentie                           Husövägen                               Linja 1091K          
 1091    5Uusi Porvoontie                         Nya Borgåvägen                          Linja 1091K          
 1091    6Kappelintie                             Kapellvägen                             Linja 1091K          
 1091    7Uusi Porvoontie                         Nya Borgåvägen                          Linja 1091K          
 1091    8Knutersintie                            Knutersvägen                            Linja 1091K          
 1091    9Uusi Porvoontie                         Nya Borgåvägen                          Linja 1091K          
 1091   10Puroniityntie                           Bäckängsvägen                           Linja 1091K          
 1092    1Reitti:                                 Rutt:                                   Linja 1092           
 1092    2Itäkeskus(M)                            Östra centrum(M)                        Linja 1092           
 1092    3Marjaniementie                          Maruddsvägen                            Linja 1092           
 1092    4Raaseporintie                           Raseborgsvägen                          Linja 1092           
 1092    5Ratasmyllyntie                          Hjulkvarnsvägen                         Linja 1092           
 1092    6Myllypurontie                           Kvarnbäcksvägen                         Linja 1092           
 1092    7Myllypuro(M)                            Kvarnbäcken(M)                          Linja 1092           
 1092    8Alakiventie                             Understensvägen                         Linja 1092           
 1092N   1Reitti:                                 Rutt:                                   Linja 1092N          
 1092N   2Rautatientori                           Järnvägstorget                          Linja 1092N          
 1092N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1092N          
 1092N   4Siltasaarenkatu                         Broholmsgatan                           Linja 1092N          
 1092N   5Hakaniemenranta                         Hagnäskajen                             Linja 1092N          
 1092N   6Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1092N          
 1092N   7Itäväylä                                Österleden                              Linja 1092N          
 1092N   8Muuntajankatu                           Transformatorgatan                      Linja 1092N          
 1092N   9Sahaajankatu                            Sågaregatan                             Linja 1092N          
 1092N  10Viilarintie                             Filarvägen                              Linja 1092N          
 1092N  11Varikkotie                              Depåvägen                               Linja 1092N          
 1092N  12Ratasmyllyntie                          Hjulkvarnsvägen                         Linja 1092N          
 1092N  13Myllypurontie                           Kvarnbäcksvägen                         Linja 1092N          
 1092N  14Lallukantie                             Lallukkavägen                           Linja 1092N          
 1092N  15Soraharjuntie                           Grusåsvägen                             Linja 1092N          
 1092N  16Klamintie                               Klamivägen                              Linja 1092N          
 1092N  17Humikkalantie                           Humikkalavägen                          Linja 1092N          
 1092N  18Porttitie                               Portvägen                               Linja 1092N          
 1092N  19Kontulantie                             Gårdsbackavägen                         Linja 1092N          
 1092N  20Kontulankaari                           Gårdsbackabågen                         Linja 1092N          
 1092N  21Keinulaudantie                          Gungbrädsvägen                          Linja 1092N          
 1092N  22Karpalotie                              Trabärsvägen                            Linja 1092N          
 1092N  23Kurkimäentie                            Tranbackavägen                          Linja 1092N          
 1092N  24Kivikonkaari                            Stensbölebågen                          Linja 1092N          
 1092N  25Keinutie                                Gungvägen                               Linja 1092N          
 1093    1Reitti 93:                              Rutt 93:                                Linja 1093           
 1093    2Itäkeskus(M)                            Östra centrum(M)                        Linja 1093           
 1093    3Turunlinnantie                          Åbohusvägen                             Linja 1093           
 1093    4Vanhanlinnantie                         Vanhalinnavägen                         Linja 1093           
 1093    5Brahelinnantie                          Brahelinnavägen                         Linja 1093           
 1093    6Puotila(M)                              Botby gård(M)                           Linja 1093           
 1093    7Itäväylä                                Österleden                              Linja 1093           
 1093    8Uusi Porvoontie                         Nya Borgåvägen                          Linja 1093           
 1093    9Knutersintie                            Knutersvägen                            Linja 1093           
 1093   10Landbontie /                            Landbovägen /                           Linja 1093           
 1093   11Landbosta: Landbontie                   Från Landbo: Landbovägen                Linja 1093           
 1093   12Riihikalliontie                         Ribergsvägen                            Linja 1093           
 1093   13Isonniityntie                           Storängsvägen                           Linja 1093           
 1093   14Knutersintie...                         Knutersvägen...                         Linja 1093           
 1093    1Reitti 93K:                             Rutt 93K:                               Linja 1093K          
 1093    2Itäkeskus(M)                            Östra centrum(M)                        Linja 1093K          
 1093    3Turunlinnantie                          Åbohusvägen                             Linja 1093K          
 1093    4Vanhanlinnantie                         Vanhalinnavägen                         Linja 1093K          
 1093    5Brahelinnantie                          Brahelinnavägen                         Linja 1093K          
 1093    6Puotila(M)                              Botby gård(M)                           Linja 1093K          
 1093    7Itäväylä                                Österleden                              Linja 1093K          
 1093    8Uusi Porvoontie                         Nya Borgåvägen                          Linja 1093K          
 1093    9Karhusaarentie                          Björnsövägen                            Linja 1093K          
 1093   10Uusi Porvoontie                         Nya Borgåvägen                          Linja 1093K          
 1093   11Knutersintie                            Knutersvägen                            Linja 1093K          
 1093   12Landbontie /                            Landbovägen /                           Linja 1093K          
 1093   13Landbosta: Landbontie                   Från Landbo: Landbovägen                Linja 1093K          
 1093   14Riihikalliontie                         Ribergsvägen                            Linja 1093K          
 1093   15Isonniityntie                           Storängsvägen                           Linja 1093K          
 1093   16Knutersintie...                         Knutersvägen...                         Linja 1093K          
 1094    1Reitti:                                 Rutt:                                   Linja 1094           
 1094    2Itäkeskus (M)                           Östra centrum (M)                       Linja 1094           
 1094    3Turunlinnantie                          Åbohusvägen                             Linja 1094           
 1094    4Myllymestarintie                        Kvarnmästarvägen                        Linja 1094           
 1094    5Lallukantie                             Lallukkavägen                           Linja 1094           
 1094    6Soraharjuntie                           Grusåsvägen                             Linja 1094           
 1094    7Klamintie                               Klamivägen                              Linja 1094           
 1094    8Humikkalantie                           Humikkalavägen                          Linja 1094           
 1094    9Porttitie                               Portvägen                               Linja 1094           
 1094   10Kontulantie                             Gårdsbackavägen                         Linja 1094           
 1094   11Kontulankaari                           Gårdsbackabågen                         Linja 1094           
 1094A   1Reitti:                                 Rutt:                                   Linja 1094A          
 1094A   2Kotikonnuntie                           Hemgårdsvägen                           Linja 1094A          
 1094A   3Kontulantie                             Gårdsbackavägen                         Linja 1094A          
 1094A   4Kontula(M)                              Gårdsbacka(M)                           Linja 1094A          
 1094A   5Keinulaudantie                          Gungbrädsvägen                          Linja 1094A          
 1094A   6Karpalotie                              Tranbärsvägen                           Linja 1094A          
 1094A   7Kurkimäentie                            Tranbackavägen                          Linja 1094A          
 1094A   8Kivikonkaari                            Stensbölebågen                          Linja 1094A          
 1094A   9Kontulankaari                           Gårdsbackabågen                         Linja 1094A          
 1094A  10Kontula(M)                              Gårdsbacka(M)                           Linja 1094A          
 1094A  11Kontulantie                             Gårdsbackavägen                         Linja 1094A          
 1094A  12Kotikonnuntie                           Hemgårdsvägen                           Linja 1094A          
 1094B   1Reitti:                                 Rutt:                                   Linja 1094B          
 1094B   2Kivikonlaita                            Stensbölekanten                         Linja 1094B          
 1094B   3Kivikontie                              Stensbölevägen                          Linja 1094B          
 1094B   4Kivikonkaari                            Stenmossbågen                           Linja 1094B          
 1094B   5Kurkimäentie                            Tranbackavägen                          Linja 1094B          
 1094B   6Karpalotie                              Trabärsvägen                            Linja 1094B          
 1094B   7Keinulaudantie                          Gungbrädsvägen                          Linja 1094B          
 1094B   8Kontula(M) /                            Gårdsbacka(M) /                         Linja 1094B          
 1094B   9Kontulasta: Kontulankaari               Från Gårdsbacka: Gårdsbackabågen        Linja 1094B          
 1094B  10Kivikonkaari                            Stensbölebågen                          Linja 1094B          
 1094B  11Kivikontie                              Stensbölevägen                          Linja 1094B          
 1094B  12Kivikonlaita                            Stensbölekanten                         Linja 1094B          
 1094N   1Reitti:                                 Rutt:                                   Linja 1094N          
 1094N   2Rautatientori                           Järnvägstorget                          Linja 1094N          
 1094N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1094N          
 1094N   4Siltasaarenkatu                         Broholmsgatan                           Linja 1094N          
 1094N   5Hakaniemenranta                         Hagnäskajen                             Linja 1094N          
 1094N   6Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1094N          
 1094N   7Itäväylä                                Österleden                              Linja 1094N          
 1094N   8Linnanrakentajantie                     Borgbyggarvägen                         Linja 1094N          
 1094N   9Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1094N          
 1094N  10Roihuvuorentie                          Kasbergsvägen                           Linja 1094N          
 1094N  11Tulisuontie                             Kaskärrsvägen                           Linja 1094N          
 1094N  12Marjaniementie                          Maruddsvägen                            Linja 1094N          
 1094N  13Turunlinnantie                          Åbohusvägen                             Linja 1094N          
 1094N  14Myllymestarintie                        Kvarnmästarvägen                        Linja 1094N          
 1094N  15Kontulantie                             Gårdsbackavägen                         Linja 1094N          
 1094N  16Kontulankaari                           Gårdsbackabågen                         Linja 1094N          
 1094V   1Reitti:                                 Rutt:                                   Linja 1094V          
 1094V   2Kontula(M)                              Gårdsbacka (M)                          Linja 1094V          
 1094V   3Kontulankaari                           Gårdsbackabågen                         Linja 1094V          
 1095    1Reitti:                                 Rutt:                                   Linja 1095           
 1095    2Itäkeskus(M)                            Östra centrum(M)                        Linja 1095           
 1095    3Turunlinnantie                          Åbohusvägen                             Linja 1095           
 1095    4Vanhanlinnantie                         Vanhalinnavägen                         Linja 1095           
 1095    5Vartiokyläntie                          Botbyvägen                              Linja 1095           
 1095    6Kiviportintie                           Stenportsvägen                          Linja 1095           
 1095    7Riskuntie                               Briskvägen                              Linja 1095           
 1095    8Linnanherrantie                         Borgherrevägen                          Linja 1095           
 1095    9Humikkalantie                           Humikkalavägen                          Linja 1095           
 1095   10Kontulantie                             Gårdsbackavägen                         Linja 1095           
 1095   11Mellunmäki(M)                           Mellungsbacka(M)                        Linja 1095           
 1095   12Mellunmäenraitio                        Mellungsbackastråket                    Linja 1095           
 1095   13Aarteenetsijäntie                       Skattsökarvägen                         Linja 1095           
 1095   14Rekipellontie                           Rejpeltvägen                            Linja 1095           
 1095   15Kotikonnuntie                           Hemgårdsvägen                           Linja 1095           
 1095   16Kontulantie                             Gårdsbackavägen                         Linja 1095           
 1095   17Kontula(M)                              Gårdsbacka(M)                           Linja 1095           
 1095   18Kontulankaari                           Gårdsbackabågen                         Linja 1095           
 1095   19Keinutie                                Gungvägen                               Linja 1095           
 1095N   1Reitti:                                 Rutt:                                   Linja 1095N          
 1095N   2Rautatientori                           Järnvägstorget                          Linja 1095N          
 1095N   3Kaisaniemenkatu                         Kajsaniemigatan                         Linja 1095N          
 1095N   4Siltasaarenkatu                         Broholmsgatan                           Linja 1095N          
 1095N   5Hakaniemenranta                         Hagnäskajen                             Linja 1095N          
 1095N   6Sörnäisten rantatie                     Sörnäs strandväg                        Linja 1095N          
 1095N   7Itäväylä                                Österleden                              Linja 1095N          
 1095N   8Linnanrakentajantie                     Borgbyggarvägen                         Linja 1095N          
 1095N   9Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1095N          
 1095N  10Johan Sederholmin tie                   Johan Sederholms väg                    Linja 1095N          
 1095N  11Väylänsuu                               Ledsund                                 Linja 1095N          
 1095N  12Tammisalontie                           Tammelundsvägen                         Linja 1095N          
 1095N  13Ruonasalmentie                          Grundsundsvägen                         Linja 1095N          
 1095N  14Abraham Wetterin tie                    Abraham Wetters väg                     Linja 1095N          
 1095N  15Roihuvuorentie                          Kasbergsvägen                           Linja 1095N          
 1095N  16Tulisuontie                             Kaskärrsvägen                           Linja 1095N          
 1095N  17Marjaniementie                          Maruddsvägen                            Linja 1095N          
 1095N  18Kissankellontie                         Blåklocksvägen                          Linja 1095N          
 1095N  19Kunnallisneuvoksentie                   Kommunalrådsvägen                       Linja 1095N          
 1095N  20Meripellontie                           Sjöåkervägen                            Linja 1095N          
 1095N  21Myllymestarintie                        Kvarnmästarvägen                        Linja 1095N          
 1095N  22Vanhanlinnantie                         Vanhalinnavägen                         Linja 1095N          
 1095N  23Vartiokyläntie                          Botbyvägen                              Linja 1095N          
 1095N  24Kiviportintie                           Stenportsvägen                          Linja 1095N          
 1095N  25Riskuntie                               Briskvägen                              Linja 1095N          
 1095N  26Linnanherrantie                         Borgherrevägen                          Linja 1095N          
 1095N  27Humikkalantie                           Humikkalavägen                          Linja 1095N          
 1095N  28Kontulantie                             Gårdsbackavägen                         Linja 1095N          
 1095N  29Länsimäentie                            Västerkullavägen                        Linja 1095N          
 1095N  30Maratontie                              Maratonvägen                            Linja 1095N          
 1095N  31Rajakyläntie                            Råbyvägen                               Linja 1095N          
 1095N  32Keihästie                               Spjutvägen                              Linja 1095N          
 1095N  33Länsimäentie /                          Västerkullavägen /                      Linja 1095N          
 1095N  34Mellunmäestä: Länsimäentie              Från Mellungsbacka: Västerkullavägen    Linja 1095N          
 1095N  35Kontulantie                             Gårdsbackavägen                         Linja 1095N          
 1095N  36Humikkalantie...                        Humikkalavägen...                       Linja 1095N          
 1096    1Reitti:                                 Rutt:                                   Linja 1096           
 1096    2Rastila(M)                              Rastböle(M)                             Linja 1096           
 1096    3Karavaanisilta                          Karavanbron                             Linja 1096           
 1096    4Meri-Rastilan tie                       Havsrastbölevägen                       Linja 1096           
 1096    5Leikosaarentie                          Lekholmsvägen                           Linja 1096           
 1096    6Iiluodontie                             Iglovägen                               Linja 1096           
