 E02   219990816200112311Pikalinjat Espoonlahti-Tapiola-Otaniemi Snablinje Esboviken-Hagalund-Otnäs       
 E03   120010101200112310Kivenlahti-Kera                                                                  
 E03   220010101200112310Kivenlahti-Kera                                                                  
 E05   120010101200112310Matinkylä-Leppävaara                                                             
 E05   220010101200112310Matinkylä-Leppävaara                                                             
 E10   119990816200112311Tapiola-Matinkylä, linjat 10-11         Hagalund-Mattby, linjat 10-11            
 E10   219990816200112311Matinkylä-Tapiola, linjat 10-11         Mattby-Hagalund, linjen 10-11            
 E11   119960617200112311Tapiola-Matinkylä-Friisinaukio          Hagalund-Mattby-Frisänsplatsen           
 E11   219960617200112311Friisinaukio-Matinkylä-Tapiola          Frisansplatsen-Mattby-Hagalund           
 E12   119921126200112311Tapiola-Soukka-Kivenlahti               Hagalund-Sökö-Stensvik                   
 E14   119990816200112311Tapiola-Kivenlahti-Soukka               Hagalund-Stensvik-Sökö                   
 E15   120020811200112311Otaniemi - Juppuri                                                               
 E15   220020811200112311Otaniemi - Juppuri                                                               
 E16   120020811200112311Tapiuola - Olari - Henttaa                                                       
 E16   220020811200112311Tapiuola - Olari - Henttaa                                                       
 E18   119920817200112311Tapiola-Espoon keskus-Mikkelä           Hagalund-Esbo centrum-Mickels            
 E18   219920817200112311Mikkelä-Espoon keskus-Tapiola           Mickels-Esbo centrum-Hagalund            
 E19   119920817200112311Tapiola-Espoon keskus, linjat 17-19     Hagalund-Esbo centrum, linje 17-19       
 E19   219920817200112311Espoon keskus-Tapiola, linjat 17-19     Esbo centrum-Hagalund, linje 17-19       
 E20   120020811200112311Leppävaara - Lähderanantie                                                       
 E20   220020811200112311Leppävaara - Lähderanantie                                                       
 E21   119951020200112311Leppävaara-Kalajärvi, linjat 21 ja 29   Alberga-Kalajärvi, linjen 21 och 29      
 E21   219951020200112311Kalajärvi-Leppävaara, linjat 21 ja 29   Kalajärvi-Alberga, linjen 21, och 29     
 E22   119980817200112311Hämevaara-Otaniemi-Westend, linja 22    Tavastberga-Otnäs-Westend,linjen 22      
 E22   219980817200112311Westend-Otaniemi-Hämevaara,linja 22     Westend-Otnäs-Tavastberga, linje 22      
 E23   119920817200112311Uusmäki-Leppävaara-Perkkaa-Friisinmäki  Nybacka-Alberga-Perkans-Frisbacka        
 E23   219920817200112311Friisinmäki-Pekkaa-Leppävaara-Uusmäki   Frisbacka-bergans-Alberga-Nybacka        
 E24   119920817200112311Leppävaara-Rastaala-Veini-Jupperi       Alberga-Trastmossen-Sveins-Jupper        
 E24   219920817200112311Jupperi-Rastaala-Veini-Leppävaara       Jupper-Rastmössen-Svein-Alberga          
 E25   119960502200112311Leppävaara-Lähderanta                   Alberga-Källstrand                       
 E25   219960502200112311Lähderanta-Leppävaara                   Källstrand-Alberga                       
 E26   120020811200112311Leppävaara - Lipparanta                                                          
 E26   220020811200112311Leppävaara - Lipparanta                                                          
 E27   120020811200112311Leppävaara - Jorvi                                                               
 E27   220020811200112311Leppävaara - Jorvi                                                               
 E28   120020811200112311Leppävaara - Siikajärvi                                                          
 E28   220030811200112311Leppävaara - Siikajärvi                                                          
 E29   119990816200112311Leppävaara-Punametsä-Kalajärvi          Alberga-Brunskogen-Kalajärvi             
 E29   219990816200112311Kalajärvi-Brunskogen-Alberga            Kalajärvi-Punametsä-Leppävaara           
 E31   119940213200112311Friisilänaukio-Matinkylä-Jorvi          Frisansplatsen-Mattby-Jorv               
 E31   219940213200112311Jorvi-Matinkylä-Friisilänaukio          Jorv-Mattby-Frisansplatsen               
 E35   119920817200112311Matinkylä-Leppävaara, linjat 5 ja 35    Mattby-Alberga, linjen 5 och 35          
 E35   219920817200112311Leppävaara-Matinkylä, linjat 5 ja 35    Alberga-Mattby, linjen 5 och 35          
 E42   119920817200112311Iivisniemi-Jorvi                        Ivisnäs-Jorv                             
 E42   219920817200112311Jorvi-Iivisniemi                        Jorv-Ivisnäs                             
 E43   119920817200112311Kera-Kivenlahti, linjat 3 ja 43         Kera-Stensvik, linjen 3 och 43           
 E43   219920817200112311Kivenlahti-Kera, linjat 3 ja 43         Stensvik-Kera, linjen 3 och 43           
 E51   120090604205001011Leppävaara-Kauniainen-Kuurinniitty      Alberga-Grankulla-Kurängen               
 E51   220090604205001011Leppävaara-Kauniainen-Kuurinniitty      Alberga-Grankulla-Kurängen               
 E52   120010604200112310Hämevaara-Otaniemi-Westendin asema                                               
 E52   220010604200112310Hämevaara-Otaniemi-Westendin asema                                               
 E57   120030817201001010Leppävaara - Tapiola - Westendinasema                                            
 E57   220030817201001010Westendinasema - Tapiola - Leppävaara                                            
 E61   120030601201001011Nissinmäki-Kauklahden asema             Nissbacken-Köklax station                
 E61   220030601201001011Nissinmäki-Kauklahden asema             Nissbacken-Köklax station                
 E70   120020812200112310Rinnekoti-Röylä-Kalajärvi               Rinnehemmet-Rödskog-Kalajärvi            
 E70   220020812200112310Kalajärvi-Röylä-Rinnekoti               Kalajärvi-Rödskog-Rinnehemmet            
 E71   120020811200112310Lepsämäjoki-Röylä                       Lepsämäjoki-Rödskog                      
 E71   220020811200112310Röylä-Lepsämäjoki                       Rödskog-Lepsämäjoki                      
 E82   120020811200112310Kalajärvi-Juvanmalmi-Espoon keskus      Kalajärvi-Juvamalmen-Esbo centrum        
 E82   220020811200112310Espoon keskus-Juvanmalmi-Kalajärvi      Esbo centrum-Juvamalmen-Kalajärvi        
 E85   119930621200112311Espoon keskus-Nuuksionpää               Esbo centrum-Nouxsändan                  
 E85   219930621200112311Nuuksionpää-Espoon keskus               Nouxändan-Esbo centrum                   
 E86   120020811200112310Espoon keskus-Röylä-Bodom-Espoon keskus Esbo centrum-Rödskog-Bodom-Esbo centrum  
 E87   119920817200112311Espoon Keskus-Siikaniemi                Esbo Centrum-Siknäs                      
 E87   219920817200112311Siikaniemi-Espoon keskus                Siknäs-Esbo centrum                      
 G-JUNA120070101201401011Helsinki - Saunakallio                  Helsingfors - Saunakallio                
 G-JUNA220070101201401011Helsinki - Saunakallio                  Helsingfors - Saunakallio                
 GRANI 119950721200112310Helsinki-Kauniainen                     Helsingfors-Grankulla                    
 GRANI 219950721200112310Kauniainen-Helsinki                     Grankulla-Helsingfors                    
 H-JUNA120010101201101010Helsinki - Riihimäki                    Riihimäki - Helsingfors                  
 H-JUNA220010101201101010Riihimäki - Helsinki                    Riihimäki - Helsinfors                   
 H01   120010101200112310Yölinja 01N                                                                      
 H01   220010101200112310Yölinja 01N                                                                      
 H02   120010101200112310Yölinja 02N                                                                      
 H02   220010101200112310Yölinja 02N                                                                      
 H03   120010101200112310Yölinja 03N                                                                      
 H03   220010101200112310Yölinja 03N                                                                      
 H04   120010101200112310Yölinja 04N                                                                      
 H04   220010101200112310Yölinja 04N                                                                      
 H05   120010101200112310Yölinja 05N                                                                      
 H05   220010101200112310Yölinja 05N                                                                      
 H06   120010101200112310Yölinja 06N                                                                      
 H06   220010101200112310Yölinja 06N                                                                      
 H07   120010101200112310Yölinja 07N                                                                      
 H07   220010101200112310Yölinja 07N                                                                      
 H08   120010831200112310Rautatientori - Lauttasaari             Järnvägstorget - Drumsö                  
 H08   220010831200112310Rautatientori - Lauttasaari             Järnvägstorget - Drumsö                  
 H09   120100101203001011Rautatientori - Torpparinmäki           Järnvägstorget - Torparbacken            
 H1    119930901200112310Kauppatori - Käpylä                     Salutorget - Kottby                      
 H1    219930901200112310Kauppatori - Käpylä                     Salutorget - Kottby                      
 H10   119990607200112310Kirurgi - Pikku Huopalahti              Kirurgen - Lillhoplax                    
 H10   219990607200112310Kirurgi - Pikku Huopalahti              Kirurgen - Lillhoplax                    
 H11   119991002200112310Herttoniemi(M)-Korkeasaari(Mustikkamaa) Hertonäs(M)-Högholmen(Blåbärslandet)     
 H11   219991002200112310Herttoniemi(M)-Korkeasaari(Mustikkamaa) Hertonäs(M)-Högholmen(Blåbärslandet)     
 H12   120020602200112310Kamppi - Kauppatori - Kamppi            Kampen - Salutorget - Kampen             
 H13   219990915200112310Katajanokka-Lasipalatsi                 Skatudden-Glaspalatset                   
 H14   119930115200112311Eira - Pajamäki                         Eira - Smedjebacka                       
 H14   219930115200112311Eira - Pajamäki                         Eira - Smedjebacka                       
 H15   119990816200112311Linja-autoas.-Ruoholahti(M)-Länsiterm.  Busstationen-Gräsviken(M)-V.terminalen   
 H15   219990816200112311Linja-autoas.-Ruoholahti(M)-Länsiterm.  Busstationen-Gräsviken(M)-V.terminalen   
 H16   119990816200112311Hernesaari-Hakaniemi-Herttoniemi(M)     Ärtholmen-Hagnäs-Hertonäs(M)             
 H16   219990816200112311Hernesaari - Hakaniemi - Herttoniemi(M) Ärtholmen - Hagnäs - Hertonäs(M)         
 H17   119990816200112311Merikatu - Itä-Pasila(Messukeskus)      Havsgatan - Östra Böle(Mässcentrum)      
 H17   219990816200112311Merikatu - Itä-Pasila(Messukeskus)      Havsgatan - Östra Böle(Mässcentrum)      
 H18   119990816200112311Kruununhaka-Kamppi-Munkkivuori          Kronohagen-Kampen-Munkshöjden            
 H18   219990816200112311Kruununhaka-Kamppi-Munkkivuori          Kronohagen-Kampen-Munkshöjden            
 H19   119950825200112311Kauppatori - Suomenlinna                Salutorget - Sveaborg                    
 H19   219950825200112311Kauppatori - Suomenlinna                Salutorget - Sveaborg                    
 H19E  119930118200112311Katajanokka - Suomenlinna               Skatudden - Sveaborg                     
 H19E  219930118200112311Katajanokka - Suomenlinna               Skatudden - Sveaborg                     
 H2    119930118200112311Katajanokka(terminaali) - Linjat        Skatudden(terminalen) - Linjerna         
 H2    219930118200112311Katajanokka(terminaali) - Linjat        Skatudden(terminalen) - Linjerna         
 H20   119990830200112311Erottaja - Lauttasaari (Katajaharju)    Skillnaden - Drumsö (Enåsen)             
 H20   219990830200112311Erottaja - Lauttasaari (Katajaharju)    Skillnaden - Drumsö (Enåsen)             
 H20N  119921211200112311Lauttasaari - Erottaja - Kannelmäki     Drumsö - Skillnaden - Gamlas             
 H20N  219921211200112311Kannelmäki - Erottaja - Lauttasaari     Gamlas - Skillnaden - Drumsö             
 H21V  119921211200112311Asema-aukio - Lauttasaari (Vattuniemi)  Stationsplatsen - Drumsö (Hallonnäs)     
 H21V  219921211200112311Asema-aukio - Lauttasaari (Vattuniemi)  Stationsplatsen - Drumsö (Hallonnäs)     
 H22   119930217200112311Sörnäinen - Pasila - Suursuo            Sörnäs - Böle - Storkärr                 
 H22   219930217200112310Suursuo - Pasila - Sörnäinen            Storkärr - Böle - Sörnäs                 
 H23   119930217200112311Rautatientori - Länsi-Pasila - RuskeasuoJärnvägstorget - Västra Böle - Brunakärr 
 H23   219930217200112311Rautatientori - Länsi-Pasila - RuskeasuoJärnvägstorget - Västra Böle - Brunakärr 
 H24   119990607200112311Erottaja - Seurasaari                   Skillnaden - Fölisön                     
 H24   219990607200112311Erottaja - Seurasaari                   Skillnaden - Fölisön                     
 H3    120130812205012311Kaivopuisto - Kallio - Nordenskiöldinkat                                         
 H3    220130812205012311Kaivopuisto - Kallio - Nordenskiöldinkat                                         
 H39   119930614200112311Kamppi- Konala                          Kampen - Kånala                          
 H39   219930614200112311Kamppi - Konala                         Kampen - Kånala                          
 H39A  119950308200112311Kamppi - Konala - Malminkartano         Kampen - Kånala - Malmgård               
 H39A  219950308200112311Kamppi - Konala - Malminkartano         Kampen - Kånala - Malmgård               
 H3B   119990607200112311Eira-Kallio-Töölö-Kauppatori-Eira       Eira-Berghäll-Tölö-Salutorget-Eira       
 H3B   219990607200112311Eira-Kallio-Töölö-Kauppatori-Eira       Eira-Berghäll-Tölö-Salutorget-Eira       
 H3T   119990607200112311Eira-Kauppatori-Töölö-Kallio-Eira       Eira-Salutorget-Tölö-Berghäll-Eira       
 H3T   219990607200112311Eira-Kauppatori-Töölö-Kallio-Eira       Eira-Salutorget-Tölö-Berghäll-Eira       
 H4    119990607200112311Katajanokka - Munkkiniemi               Skatudden - Munksnäs                     
 H4    219990607200112311Katajanokka - Munkkiniemi               Skatudden - Munksnäs                     
 H40   119990607200112311Linja-autoasema - Pohjois-Haagan asema  Busstationen - Norra Haga station        
 H40   219990607200112311Linja-autoasema - Pohjois-Haagan asema  Busstationen - Norra Haga station        
 H41   119990707200112311Linja-autoasema - Haaga - Kannelmäki    Busstationen - Haga - Gamlas             
 H41   219990707200112311Linja-autoasema - Haaga - Kannelmäki    Busstationen - Haga - Gamlas             
 H42   119990607200112311Erottaja - Kannelmäki                   Skillnaden - Gamlas                      
 H42   219990607200112311Erottaja - Kannelmäki                   Skillnaden - Gamlas                      
 H43   119930614200112311Linja-autoasema-Kannelmäki-Hakuninmaa   Busstationen-Gamlas-Håkansåker           
 H43   219930614200112311Linja-autoasema-Kannelmäki-Hakuninmaa   Busstationen-Gamlas-Håkansåker           
 H45   119990607200112311Kamppi - Malminkartano                  Kampen - Malmgård                        
 H45   219990607200112311Kamppi - Malminkartano                  Kampen - Malmgård                        
 H46   119950217200112311Kannelmäki - Hakuninmaa                 Gamlas - Håkansåker                      
 H46   219950217200112311Kannelmäki - Hakuninmaa                 Gamlas - Håkansåker                      
 H47   119930217200112311Kamppi - Hakuninmaa                     Kampen - Håkansåker                      
 H47   219930217200112311Kamppi - Hakuninmaa                     Kampen - Håkansåker                      
 H5    120110613202001011Kauppatori - Eira - Rautatieasema - Kaup                                         
 H5    220100101203001011Kauppatori - Eira - Rautatieasema - Kaup                                         
 H50   119930110200112311Sompasaari - Sörnäinen - Pajamäki       Sumparn - Sörnäs - Smedjebacka           
 H50   219930110200112311Sompasaari - Sörnäinen - Pajamäki       Sumparn - Sörnäs - Smedjebacka           
 H51   119970604200112311Siltasaari-Maunula-Konala(teoll.alue)   Broholmen-Månsas-Kånala(industriområdet) 
 H51   219970604200112311Siltasaari-Maunula-Konala(teoll.alue)   Broholmen-Månsas-Kånala(industriområdet) 
 H52   119981029200112311Vanhakaupunki - Oulunkylä - Munkkiniemi Gammelstaden - Åggelby - Munksnäs        
 H52   219981029200112311Vanhakaupunki - Oulunkylä - Munkkiniemi Gammelstaden - Åggelby - Munksnäs        
 H53   120050101200112310Hakaniemi (Merihaka) - Munkkiniemi      Hagnäs (Havshagen) - Munksnäs            
 H53   220050101200112310Munkkiniemi - Hakaniemi (Merihaka)      Munksnäs - Hagnäs (Havshagen)            
 H54   119930217200112311Itäkeskus(M) - Pitäjänmäki              Östra centrum(M) - Sockenbacka           
 H54   219930217200112311Itäkeskus(M) - Pitäjänmäki              Östra centrum(M) - Sockenbacka           
 H55   119930109200112311Marian sairaala - Koskela               Maria sjukhus - Forsby                   
 H55   219930109200112311Marian sairaala - Koskela               Maria sjukhus - Forsby                   
 H56   120130101203001011Kalasatama (M) - Käpylä - Kannelmäki                                             
 H56   220130101203001011Kalasatama (M) - Käpylä - Kannelmäki                                             
 H57   119980922200112311Itäkeskus(M) - Käpylä - Munkkivuori     Östra centrum(M) - Kottby - Munkshöjden  
 H57   219980922200112311Itäkeskus(M) - Käpylä - Munkkivuori     Östra centrum(M) - Kottby - Munkshöjden  
 H58   119930611200112311Itäkeskus(M) - Pasila - Munkkivuori     Östra centrum(M) - Böle - Munkshöjden    
 H58   219930611200112311Itäkeskus(M) - Pasila - Munkkivuori     Östra centrum(M) - Böle - Munkshöjden    
 H59   119950606200112311Herttoniemi(M) - Ilmala                 Hertonäs(M) - Ilmala                     
 H59   219950606200112311Herttoniemi(M) - Ilmala                 Hertonäs(M) - Ilmala                     
 H6    119980928200112311Hietalahti - Arabia                     Sandviken - Arabia                       
 H6    219980928200112311Hietalahti - Arabia                     Sandviken - Arabia                       
 H62   119910916200112311Rautatientori - Pirkkola                Järnvägstorget - Britas                  
 H62   219910916200112311Rautatientori - Pirkkola                Järnvägstorget - Britas                  
 H63   119990607200112311Paasikivenaukio - Maunula - Paloheinä   Paasikiviplatsen - Månsas - Svedängen    
 H63   219990607200112311Paasikivenaukio - Maunula - Paloheinä   Paasikiviplatsen - Månsas - Svedängen    
 H64   119930829200112311Rautatientori - Itä-Pakila              Järnvägstorget - Östra Baggböle          
 H64   219930829200112311Rautatientori - Itä-Pakila              Järnvägstorget - Östra Baggböle          
 H65A  119930121200112311Lauttasaari - Rautatientori - Oulunkylä Drumsö - Järnvägstorget - Åggelby        
 H65A  219930121200112311Lauttasaari - Rautatientori - Oulunkylä Drumsö - Järnvägstorget - Åggelby        
 H66A  119950713200112311Lauttasaari-Rautatientori - Länsi-PakilaDrumsö-Järnvägstorget-Västra Baggböle    
 H66A  219950713200112311Lauttasaari-Rautatientori - Länsi-PakilaDrumsö-Järnvägstorget-Västra Baggböle    
 H66B  119930614200112311Rautatientori - Länsi-Pakila            Järnvägstorget - Västra Baggböle         
 H66B  219930614200112311Rautatientori - Länsi-Pakila            Järnvägstorget - Västra Baggböle         
 H67   119990607200112311Rautatientori - Torpparinmäki           Järnvägstorget - Torparbacken            
 H67   219990607200112311Rautatientori - Torpparinmäki           Järnvägstorget - Torparbacken            
 H68   119990830200112311Rautatientori - Latokartano             Järnvägstorget - Ladugården              
 H68   219990830200112311Rautatientori - Latokartano             Järnvägstorget - Ladugården              
 H69   119990607200112311Linja-autoasema - Patola - Malmi        Busstationen - Dammen - Malm             
 H69   219990607200112311Linja-autoasema - Patola - Malmi        Busstationen - Dammen - Malm             
 H70   119990607200112311Rautatientori - Siltamäki - Suutarila   Järnvägstorget - Brobacka - Skomakarböle 
 H70   219990607200112311Rautatientori - Siltamäki - Suutarila   Järnvägstorget - Brobacka - Skomakarböle 
 H70T  119990607200112311Kamppi - Töölö - Siltamäki - Suutarila  Kampen - Tölö - Brobacka - Skomakarböle  
 H70T  219990607200112311Kamppi - Töölö - Siltamäki - Suutarila  Kampen - Tölö - Brobacka - Skomakarböle  
 H71   119990607200112311Rautatientori - Pihlajisto - PihlajamäkiJärnvägstorget - Rönninge - Rönnbacka    
 H71   219990607200112311Rautatientori - Pihlajisto - PihlajamäkiJärnvägstorget - Rönninge - Rönnbacka    
 H71S  119990607200112311Kasarmitori - Käpylä - Pihlajamäki      Kaserntorget - Kottby - Rönnbacka        
 H71S  219990607200112311Kasarmitori - Käpylä - Pihlajamäki      Kaserntorget - Kottby - Rönnbacka        
 H72   119990607200112311Rautatientori - Pukinmäki - Tapanila    Järnvägstorget - Bocksbacka - Mosabacka  
 H72   219990607200112311Rautatientori - Pukinmäki - Tapanila    Järnvägstorget - Bocksbacka - Mosabacka  
 H73   119960825200112311Hakaniemi-Malmi-Puistolan as.-Suutarila Hagnäs-Malm-Parkstad st.-Skomakarböle    
 H73   219960825200112311Hakaniemi-Malmi-Puistolan as.-Suutarila Hagnäs-Malm-Parkstad st.-Skomakarböle    
 H73B  119990608200112311Rautatientori - Malmi                   Järnvägstorget - Malm                    
 H73B  219990608200112311Rautatientori - Malmi                   Järnvägstorget - Malm                    
 H74   119960825200112311Hakaniemi-Sepänmäki-Tapanila-Puistola   Hagnäs-Smedsbacka-Mosabacka-Parkstad     
 H74   219960825200112311Hakaniemi-Sepänmäki-Tapanila-Puistola   Hagnäs-Smedsbacka-Mosabacka-Parkstad     
 H75   119991005200112311Rautatientori-Tattarisuo-Puistolan asemaJärnvägstorget-Tattarmossen-Parkstad st. 
 H75   219991005200112311Rautatientori-Tattarisuo-Puistolan asemaJärnvägstorget-Tattarmossen-Parkstad st. 
 H75A  119990607200112311Siltamäki - Puistola - Jakomäki         Brobacka - Parkstad - Jakobacka          
 H75A  219990607200112311Siltamäki - Puistola - Jakomäki         Brobacka - Parkstad - Jakobacka          
 H76A  119990607200112311Puistola-Malmi-Tapanila-Puistola        Parkstad-Malm-Mosabacka-Parkstad         
 H76A  219990607200112311Puistola-Malmi-Tapanila-Puistola        Parkstad-Malm-Mosabacka-Parkstad         
 H76B  119990607200112311Puistola-Tapanila-Malmi-Puistola        Parkstad-Mosabacka-Malm-Parkstad         
 H76B  219990607200112311Puistola-Tapanila-Malmi-Puistola        Parkstad-Mosabacka-Malm-Parkstad         
 H77   119990607200112311Rautatientori - Jakomäki                Järnvägstorget - Jakobacka               
 H77   219990607200112311Rautatientori - Jakomäki                Järnvägstorget - Jakobacka               
 H77A  119991005200112311Siltamäki - Malmi - Jakomäki            Brobacka - Malm - Jakobacka              
 H77A  219991005200112310Siltamäki - Malmi - Jakomäki            Brobacka - Malm - Jakobacka              
 H77S  119991005200112311Kasarmitori - Jakomäki                  Kaserntorget - Jakobacka                 
 H77S  219991005200112311Kasarmitori - Jakomäki                  Kaserntorget - Jakobacka                 
 H78   119971212200112311Vuosaari(M) - Mellunmäki - Malmi        Nordsjö(M) - Mellungsbacka - Malm        
 H78   219971212200112311Vuosaari(M) - Mellunmäki - Malmi        Nordsjö(M) - Mellungsbacka - Malm        
 H79   119930217200112311Herttoniemi(M) - Malmi                  Hertonäs(M) - Malm                       
 H79   219930217200112311Herttoniemi(M) - Malmi                  Hertonäs(M) - Malm                       
 H79V  119990607200112311Herttoniemi(M) - Oulunkylä - PitäjänmäkiHertonäs(M) - Åggelby - Sockenbacka      
 H79V  219990607200112311Herttoniemi(M) - Oulunkylä - PitäjänmäkiHertonäs(M) - Åggelby - Sockenbacka      
 H7A   119990607200112311Senaatintori-Töölö-Pasila-Senaatintori  Senatstorget-Tölö-Böle-Senatstorget      
 H7A   219990607200112311Senaatintori-Töölö-Pasila-Senaatintori  Senatstorget-Tölö-Böle-Senatstorget      
 H7B   119990607200112311Senaatintori-Pasila-Töölö-Senaatintori  Senatstorget-Böle-Tölö-Senatstorget      
 H7B   219990607200112311Senaatintori-Pasila-Töölö-Senaatintori  Senatstorget-Böle-Tölö-Senatstorget      
 H8    119960902200112311Salmisaari - Sörnäinen - Vallila        Sundholmen - Sörnäs - Vallgård           
 H8    219960902200112311Salmisaari - Sörnäinen - Vallila        Sundholmen - Sörnäs - Vallgård           
 H80   119970616200112311Roihupelto-Herttoniemi(M)- L-HerttoniemiKasåkern - Hertonäs(M) - Västra Hertonäs 
 H80   219990607200112311Roihupelto-Herttoniemi(M)- L-HerttoniemiKasåkern - Hertonäs(M) - Västra Hertonäs 
 H80N  119990607200112311Rautatientori-Kulosaari - L-Herttoniemi Järnvägstorget-Brändö - Västra Hertonäs  
 H80N  219990607200112311Rautatientori-Kulosaari - L-Herttoniemi Järnvägstorget-Brändö - Västra Hertonäs  
 H81   119990607200112311Herttoniemi(M) - Herttoniemenranta      Hertonäs(M) - Hertonäs strand            
 H81   219990607200112311Herttoniemi(M) - Herttoniemenranta      Hertonäs(M) - Hertonäs strand            
 H83   119990607200112311Herttoniemi(M) - Tammisalo              Hertonäs(M) - Tammelund                  
 H83   219990607200112311Herttoniemi(M) - Tammisalo              Hertonäs(M) - Tammelund                  
 H84   119990607200112311Herttoniemi(M) - Laajasalo (Gunillantie)Hertonäs(M) - Degerö (Gunillavägen)      
 H84   219990607200112311Herttoniemi(M) - Laajasalo (Gunillantie)Hertonäs(M) - Degerö (Gunillavägen)      
 H85   119950307200112311Herttoniemi(M) - Yliskylä - Jollas      Hertonäs(M) - Uppby - Jollas             
 H85   219950307200112311Herttoniemi(M) - Yliskylä - Jollas      Hertonäs(M) - Uppby - Jollas             
 H85N  119990607200112311Rautatientori - Yliskylä - Jollas       Järnvägstorget - Uppby - Jollas          
 H85N  219990607200112311Rautatientori - Yliskylä - Jollas       Järnvägstorget - Uppby - Jollas          
 H86   119990607200112311Herttoniemi(M) - Santahamina            Hertonäs(M) - Sandhamn                   
 H86   219990607200112311Herttoniemi(M) - Santahamina            Hertonäs(M) - Sandhamn                   
 H86N  119990607200112311Rautatientori - Santahamina             Järnvägstorget - Sandhamn                
 H86N  219990607200112311Rautatientori - Santahamina             Järnvägstorget - Sandhamn                
 H87   119990607200112311Herttoniemi(M) - Laajasalon öljysatama  Hertonäs(M) - Degerö oljehamn            
 H87   219990607200112311Herttoniemi(M) - Laajasalon öljysatama  Hertonäs(M) - Degerö oljehamn            
 H88   119990607200112311Herttoniemi(M) - Yliskylä - Kaitalahti  Hertonäs(M) - Uppby - Hålvik             
 H88   219990607200112311Herttoniemi(M) - Yliskylä - Kaitalahti  Hertonäs(M) - Uppby - Hålvik             
 H9    120110101202001011Kolmikulma - Itä-Pasila                 Trekanten - Östra Böle                   
 H9    220110101202001011Itä-Pasila - Kolmikulma                 Östra Böle - Trekanten                   
 H90   119990607200112311Rastila(M)-Vuosaari(M)-Kallvikintie     Rastböle(M)-Nordsjö(M)-Kallviksvägen     
 H90   219990607200112311Rastila(M)-Vuosaari(M)-Kallvikintie     Rastböle(M)-Nordsjö(M)-Kallviksvägen     
 H90A  119930221200112311Uutela - Vuosaari (M) - Satama          Nybonds - Nordsjö(M) - Hamn              
 H90A  219930221200112311Uutela - Vuosaari (M) - Satama          Nybonds - Nordsjö(M) - Hamn              
 H90B  119950308200112311Rastila(M) - Vuosaari(M) - Kallvikintie Rastböle(M) - Nordsjö(M) - Kallviksvägen 
 H90B  219950308200112311Rastila(M) - Vuosaari(M) - Kallvikintie Rastböle(M) - Nordsjö(M) - Kallviksvägen 
 H90N  119930225200112311Rautatientori - Vuosaari (Kallvikintie) Järnvägstorget - Nordsjö (Kallviksvägen) 
 H90N  219930225200112311Rautatientori - Vuosaari (Kallvikintie) Järnvägstorget - Nordsjö (Kallviksvägen) 
 H91   119990607200112311Itäkeskus(M) - Puotila - Vartioharju    Östra centrum(M)-Botby gård-Botbyåsen    
 H91   219990607200112311Itäkeskus(M) - Puotila - Vartioharju    Östra centrum(M)-Botby gård-Botbyåsen    
 H92   119930121200112311Itäkeskus(M) - Myllypuro                Östra centrum(M) - Kvarnbäcken           
 H92   219930121200112311Itäkeskus(M) - Myllypuro                Östra centrum(M) - Kvarnbäcken           
 H92N  119990607200112311Rautatientori-Myllypuro-Kontula         Järnvägstorget-Kvarnbäcken-Gårdsbacka    
 H92N  219990607200112311Rautatientori-Myllypuro-Kontula         Järnvägstorget-Kvarnbäcken-Gårdsbacka    
 H93   119990607200112311Herttoniemi(M)-Marjaniemi-Itäkeskus(M)  Hertonäs(M) - Marudd - Östra centrum(M)  
 H93   219990607200112311Herttoniemi(M)-Marjaniemi-Itäkeskus(M)  Hertonäs(M) - Marudd - Östra centrum(M)  
 H93N  119990607200112311Rautatientori-Tammisalo-Marjan.-VuosaariJärnvägstorget-Tammelund-Marudd-Nordsjö  
 H93N  219990607200112311Rautatientori-Tammisalo-Marjan.-VuosaariJärnvägstorget-Tammelund-Marudd-Nordsjö  
 H94   119930217200112311Itäkeskus(M)-Kontula(M)-Kontulankaari   Ö.centrum(M)-Gårdsbacka(M)-Gårdsbackab.  
 H94   219930217200112311Itäkeskus(M)-Kontula(M)-Kontulankaari   Ö.centrum(M)-Gårdsbacka(M)-Gårdsbackab.  
 H94A  119990607200112311Itäkeskus(M)-Kontula(M)-Mellunmäki(M)   Ö.centrum(M)-Gårdsb.(M)-Mellungsbacka(M) 
 H94A  219990607200112311Itäkeskus(M)-Kontula(M)-Mellunmäki(M)   Ö.centrum(M)-Gårdsb.(M)-Mellungsbacka(M) 
 H94B  119990607200112311Kurkimäki - Kontula(M) - Kotikonnuntie  Tranbacka-Gårdsbacka(M)-Hemgårdsvägen    
 H94B  219990607200112311Kurkimäki - Kontula(M) - Kotikonnuntie  Tranbacka-Gårdsbacka(M)-Hemgårdsvägen    
 H94N  119970606200112311Rautatientori-Kivikko-Kontulankaari     Järnvägstorget-Stensböle-Gårdsbackab.    
 H94N  219970606200112311Rautatientori-Kivikko-Kontulankaari     Järnvägstorget-Stensböle-Gårdsbackab.    
 H94V  119990816200112311Kivikko - Kontula(M)                    Stensböle - Gårdsbacka(M)                
 H94V  220010604200112311Kivikko - Kontula(M)                    Stensböle - Gårdsbacka(M)                
 H95   119990607200112311Itäkeskus(M) - Kontula(M) - Keinutie    Östra centrum(M)-Gårdsbacka(M)-Gungvägen 
