 110268Läntinen Papinkatu                      Läntinen Papinkatu                      0      0      0.0000000.000000 
 110269Läntinen Papinkatu                      Läntinen Papinkatu                      0      0      0.0000000.000000 
 110270Kallion virastotalo                     Kallion virastotalo                     6674811255282360.1814824.94868 
 110271Castréninkatu                           Castréninkatu                           6674956255263360.1828124.94529 
 110272Kirstinkatu                             Kirstinkatu                             0      0      0.0000000.000000 
 110273Kirstinkatu                             Kirstinkatu                             0      0      0.0000000.000000 
 110274Kallion virastotalo                     Kallion virastotalo                     6674726255281360.1807224.94848 
 110275Kuntatalo                               Kuntatalo                               6675119255241660.1843024.94143 
 110276Wallininkatu                            Wallininkatu                            6675264255252060.1855924.94334 
 110277Kallion virastotalo                     Kallion virastotalo                     6674802255283960.1814024.94897 
 110278Castréninkatu                           Castréninkatu                           0      0      0.0000000.000000 
 110279Kuntatalo                               Kuntatalo                               0      0      0.0000000.000000 
 110280Wallininkatu                            Wallininkatu                            0      0      0.0000000.000000 
 110281Haapaniemi                              Haapaniemi                              0      0      0.0000000.000000 
 110282Kallion virastotalo                     Kallion virastotalo                     6674819255280760.1815624.94839 
 110283Castréninkatu                           Castréninkatu                           0      0      0.0000000.000000 
 110284Kuntatalo                               Kuntatalo                               0      0      0.0000000.000000 
 110285Wallininkatu                            Wallininkatu                            0      0      0.0000000.000000 
 110286Franzéninaukio                          Franzéninaukio                          6675261255310160.1854924.95381 
 110287Franzéninkuja                           Franzéninkuja                           6675351255316860.1862924.95504 
 110288Torkkelinkuja                           Torkkelinkuja                           0      0      0.0000000.000000 
 110289Torkkelinmäki                           Torkkelinmäki                           0      0      0.0000000.000000 
 110290Karhupuisto                             Karhupuisto                             0      0      0.0000000.000000 
 110291Karhupuisto                             Karhupuisto                             0      0      0.0000000.000000 
 110292Karhupuisto                             Karhupuisto                             6675076255306560.1838324.95311 
 110293Franzéninkatu                           Franzéninkatu                           6675235255305960.1852624.95304 
 110294Haapaniemi                              Haapaniemi                              6674935255328060.1825424.95695 
 110295Sörnäinen(M)                            Sörnäinen(M)                            6675467255355860.1872824.96210 
 110296Kaarlenkatu                             Kaarlenkatu                             6675325255297160.1860824.95148 
 110297Kaarlenkatu                             Kaarlenkatu                             6675266255297160.1855524.95146 
 110298Haapaniemi                              Haapaniemi                              0      0      0.0000000.000000 
 110299Haapaniemi                              Haapaniemi                              6674942255326860.1826024.95673 
 110300Haapaniemi                              Haapaniemi                              0      0      0.0000000.000000 
 110301Josafatinkatu                           Josafatinkatu                           0      0      0.0000000.000000 
 110302Josafatinkatu                           Josafatinkatu                           0      0      0.0000000.000000 
 110303Harjutori                               Harjutori                               0      0      0.0000000.000000 
 110304Harjutori                               Harjutori                               0      0      0.0000000.000000 
 110305Helsinginkatu                           Helsinginkatu                           6675449255303560.1871824.95267 
 110306Helsinginkatu                           Helsinginkatu                           0      0      0.0000000.000000 
 110307Fleminginkatu                           Fleminginkatu                           6675692255303360.1893624.95269 
 110308Kinapori                                Kinapori                                0      0      0.0000000.000000 
 110309Kinapori                                Kinapori                                0      0      0.0000000.000000 
 110310Brahenkatu                              Brahenkatu                              6675712255277960.1895824.94812 
 110311Vaasankatu                              Vaasankatu                              0      0      0.0000000.000000 
 110312Vaasankatu                              Vaasankatu                              0      0      0.0000000.000000 
 110313Urheilutalo                             Urheilutalo                             6675453255280160.1872524.94845 
 110314Helsinginkatu                           Helsinginkatu                           0      0      0.0000000.000000 
 110316Sörnäinen(M)                            Sörnäinen(M)                            6675615255365360.1885924.96385 
 110317Kinapori                                Kinapori                                6675610255351060.1885724.96127 
 110318Sörnäinen(M)                            Sörnäinen(M)                            0      0      0.0000000.000000 
 110319Sörnäinen(M)                            Sörnäinen(M)                            0      0      0.0000000.000000 
 110320Vilhonvuori                             Vilhonvuori                             6675490255338760.1875124.95902 
 110321Wallininkatu                            Wallininkatu                            0      0      0.0000000.000000 
 110322Wallininkatu                            Wallininkatu                            0      0      0.0000000.000000 
 110323Diakoniapuisto                          Diakoniapuisto                          6675355255241860.1864224.94152 
 110324Sturenkatu                              Sturenkatu                              6675866255280260.1909624.94858 
 110325Kotkankatu                              Kotkankatu                              6676094255252860.1930424.94370 
 110326Linnanmäki                              Linnanmäki                              6675887255237160.1912024.94081 
