 10304291.2 5.0 220 220 0   16  0   0   0   0   0   00 00001003 3tolppa piilossa                                                                                                        
	   
 10307010.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401000.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401010.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401022.8 1.2 280 0   0   13  0   0   0   0   0   01 00001113 3*mutta epätasainen kivetys **puu ja mainosteline                                                                       
	   
 10401034.9 0.6 330 0   0   13  0   0   0   0   0   01 00000113 3*epätasainen kivetys. sivukaltevuus ei aikataulua **puita                                                              
	   
 10401041.1 0.3 400 0   0   12  0   0   0   0   0   01 00001113 3epätasainen kivetys *puu ja tolppa                                                                                     
	   
 10401050.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401100.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401110.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401120.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401154.8 0.9 181 227 163 11  0   0   0   0   50  0011000000103ei roskista. kuoppa *sivukaltevuus                                                                                     
	   
 10401160.7 4.4 400 0   0   11  0   0   0   0   0   00 00001003 3ei roskista. sadevesiuria ~2cm                                                                                         
	   
 10401170.3 1.4 104 144 163 13  0   0   0   0   53  1111000112303*puita                                                                                                                 
	   
 10401180.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401190.6 1.7 271 0   0   9   0   0   0   0   0   00 00001003 3ei roskista. ei aikat. Työmaa!!                                                                                        
	   
 10401202.8 0.9 237 0   0   5   0   0   0   0   0   00 00001003 3ei roskista. ei aikat.                                                                                                 
	   
 10401210.6 2.4 182 224 163 12  0   0   0   0   54  1011111100103                                                                                                                       
	   
 10401220.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401233.3 0.4 221 0   0   13  0   0   0   0   0   00 00000003 3*sivukaltevuus                                                                                                         
	   
 10401241.9 3.2 263 263 0   15  0   0   0   0   0   00 00001003 3ei aikataulua                                                                                                          
	   
 10401254.0 1.1 200 0   0   11  0   0   0   0   0   00 00001003 3                                                                                                                       
	   
 10401260.8 1.0 206 0   0   4   0   0   0   0   0   00 00001003 3                                                                                                                       
	   
 10401270.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401282.9 0.4 163 164 110 25  0   0   0   0   55  1021111112311                                                                                                                       
	   
 10401290.2 3.5 174 0   0   12  0   0   0   0   0   00 00001113 3ei roskista. ei aikataulua KUVA!                                                                                       
	   
 10401300.8 1.5 290 0   0   12  0   0   0   0   0   01 01101001 3ei roskista. ei aikataulua KUVA! *mainospylväitä ja tolppia                                                            
	   
 10401312.3 4.2 107 150 163 6   0   0   0   0   55  1011000100303                                                                                                                       
	   
 10401320.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401333.8 1.0 212 247 163 10  0   0   0   0   42  1011000111103*tolppa on.roskis puuttuu                                                                                              
	   
 10401340.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401350.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401364.3 0.8 305 0   0   12  0   0   0   0   0   01 00001113 3*mutta epätasainen kivetys **puu                                                                                       
	   
 10401370.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401381.4 0.6 320 0   0   9   0   0   0   0   0   01 00000113 3*kynnys 9cm (ratikkaan mentäessä). epätasainen kivetys. ratikkaan keskeltä tietä **puu                                 
	   
 10401392.4 1.8 400 0   0   16  0   0   0   0   0   00 00001001 2"ei roskista. ""työmaapysäkki"""                                                                                       
	   
 10401400.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401410.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401420.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401433.3 0.8 96  176 163 13  0   0   0   0   60  1011000100103                                                                                                                       
	   
 10401441.9 3.8 98  161 163 16  0   0   0   0   53  1011000100102                                                                                                                       
	   
 10401450.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401462.3 1.9 99  167 163 16  0   0   0   0   50  1011000100302                                                                                                                       
	   
 10401472.3 4.2 236 0   0   9   0   0   0   0   0   00 00001003 3                                                                                                                       
	   
 10401502.2 3.4 400 0   0   15  0   0   0   0   0   00 00001003 3"ei roskista. ""työmaapysäkki"""                                                                                       
	   
 10401513.8 0.1 130 174 163 10  0   0   0   0   54  1011000100303                                                                                                                       
	   
 10401520.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401536.3 0.5 160 0   0   13  0   0   0   0   0   01 00000003 3*tolppia. puita yms.(pysäkki keskellä risteystä) **sivukaltevuus. epätasainen kivetys                                  
	   
 10401540.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401553.2 0.6 295 0   0   12  0   0   0   0   0   00 00001001 3ei aikataulua                                                                                                          
	   
 10401560.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10401572.7 0.3 240 0   0   12  0   0   0   0   0   00 00001111 3ei aikataulua                                                                                                          
	   
 10401581.8 0.5 96  141 163 10  0   0   0   0   56  1011000100303                                                                                                                       
	   
 10401602.4 1.8 400 0   0   16  0   0   0   0   0   00 00001001 2"ei roskista. ""työmaapysäkki"""                                                                                       
	   
 10401620.9 0.1 280 0   0   6   0   0   0   0   0   00 00001003 3ei roskista                                                                                                            
	   
 10401960.6 2.4 182 224 163 12  0   0   0   0   54  1011111100103                                                                                                                       
	   
 10401980.6 2.4 182 224 163 12  0   0   0   0   54  1011111100103                                                                                                                       
	   
 10401992.3 4.2 236 0   0   9   0   0   0   0   0   00 00001003 3                                                                                                                       
	   
 10402000.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402020.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402030.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402120.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402154.8 0.9 181 227 163 11  0   0   0   0   50  0011000000103ei roskista. kuoppa *sivukaltevuus                                                                                     
	   
 10402310.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402330.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402340.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402400.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402410.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402420.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402430.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402440.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402490.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402500.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402510.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402520.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402530.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402540.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402550.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402560.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402570.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402580.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402590.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402600.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402613.8 1.0 212 247 163 10  0   0   0   0   42  1011000111103*tolppa on.roskis puuttuu                                                                                              
	   
 10402620.9 0.1 280 0   0   6   0   0   0   0   0   00 00001003 3ei roskista                                                                                                            
	   
 10402670.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402680.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402690.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
	   
 10402710.0 0.0 0   0   0   0   0   0   0   0   0               4                                                                                                                       
